transaction_id,user_id,first_name,last_name,username,email,age,subscription,region,city,store_id,product_category,quantity,price,sale_amount,status,transaction_date,raw_timestamp
T0001208,U005013,Jonathan,Gonzalez,joseph58,mmoore@example.net,39.0,Basic,East,Kolkata,S049,Electronics,5,32.98,164.9,Completed,2026-05-04,2025-04-30 22:37:14
T0001527,U005838,Jodi,Kane,brandon64,denise47@example.com,39.0,Basic,South,Chennai,S040,Beauty,4,91.7,366.8,Completed,27-Mar-2026,2024-09-12T03:54:40
T0004573,U005603,Alan,Potts,morrisblake,jose78@example.org,21.0,Standard,East,Guwahati,S042,Beauty,5,6.88,34.4,Completed,28-Apr-2026,2024-07-28T17:59:24
T0003207,U006770,Julian,Kim,shawnkoch,lwright@example.net,39.0,Premium,North,Lucknow,S037,Beauty,4,295.31,1181.24,Pending,13/03/2025,02/07/2025 06:59
T0016265,U003581,Cynthia,Moore,ohamilton,yrubio@example.com,52.0,Standard,North,Jaipur,S020,Sports,1,149.58,149.58,Completed,06-14-2026,2025-12-27 19:59:07
T0009944,U005413,Michele,Baxter,kimberlyharrison,emilylawrence@example.org,29.0,Premium,West,Pune,S033,Beauty,6,28.88,173.28,Refunded,01-Feb-2026,2025-02-25 06:39:13
T0002666,U004067,Matthew,Hudson,lterry,michael75@example.net,72.0,Basic,East,Bhubaneswar,S053,Clothing,5,74.67,373.35,Completed,2026-06-30,2024-08-05T16:47:40
T9001941,U004969,Margaret,Beasley,amber55,obrienlaura@example.com,27.0,Basic,South,Chennai,S011,Electronics,4,69.49,277.96,Completed,16-Oct-2025,2025-09-27T22:42:49
T0006246,U004251,Holly,Parker,john40,youngallison@example.com,19.0,Standard,South,Bangalore,S047,Groceries,5,42.2,211.0,Completed,2026-06-24,12/04/2025 21:37
T0014238,U003284,Sally,Jackson,williamsheather,cmichael@example.com,21.0,Basic,South,Kochi,S001,Sports,1,213.91,213.91,Completed,08-05-2024,2025-08-24 15:18:44
T0002686,U006213,Kathleen,Berry,stewartpamela,bbray@example.org,39.0,Premium,West,Pune,S032,Beauty,4,60.47,241.88,Completed,20/04/2025,01/02/2026 16:30
T0014278,U003943,Nicole,Brown,jenniferhall,mfisher@example.net,54.0,Basic,West,Surat,S018,Clothing,4,67.48,269.92,Completed,2025-07-01,2025-05-21T01:39:16
T0006818,U004836,Scott,Long,angela30,jeffreywilliams@example.org,30.0,Basic,South,Hyderabad,S004,Home & Kitchen,3,,438.09,,10/08/2024,2026-03-13T21:50:12
T0013344,U006494,Zachary,Cox,mhall,qjames@example.com,19.0,Basic,South,Kochi,S021,Clothing,2,,183.2,Completed,09/07/2026,2025-03-26T23:26:23
T0004945,U000294,Russell,Morris,   ,julieeverett@example.com,63.0,Standard,West,Surat,S041,Clothing,3,137.05,411.15,Completed,01-22-2025,2025-10-07 02:57:40
T0012971,U003026,Jamie,Hernandez,stephenlopez,bestdarlene@example.org,75.0,Premium,East,Bhubaneswar,S012,Clothing,4,86.58,346.32,Completed,04-15-2025,2025-09-13 22:49:39
T0009799,U003975,Corey,Ford,ramirezdonald,mcbridehaley@example.com,73.0,Standard,West,Mumbai,S034,Books,6,34.29,205.74,Completed,21-Nov-2025,31/05/2026 02:41
T0016469,U002456,Jessica,Le,sarah16,gabriel22@example.org,23.0,Standard,North,Delhi,S029,Sports,2,18.92,37.84,Completed,31-May-2026,21/07/2025 09:49
T0015525,U000178,David,Vasquez,wcox,curtismichelle@example.org,25.0,Basic,North,Jaipur,S005,Electronics,6,89.93,539.58,,07-05-2026,2026-03-27T15:23:19
T0007102,U003758,Justin,Payne,villalaurie,,60.0,Standard,North,Chandigarh,S042,Clothing,2,65.2,130.4,Pending,07-13-2026,2025-01-30 17:01:28
T0004872,U002465,Michael,Huang,lindsey79,bakerstanley@example.org,55.0,Premium,North,Delhi,S021,Groceries,1,67.59,67.59,Completed,22/10/2025,2024-11-16 22:20:48
T0013106,U000525,William,Kim,zbrown,wbrooks@example.com,63.0,Basic,North,Jaipur,S030,Electronics,1,256.43,,Pending,02-10-2025,2024-09-06T00:05:27
T0006648,U006369,Deborah,Miles,penajanice,ksmith@example.com,31.0,Basic,North,Delhi,S023,Groceries,3,69.94,209.82,Completed,2026-06-16,2025-02-14T12:28:27
T0015443,U003446,Jonathan,Serrano,tyronemitchell,morrowtammy@example.org,62.0,Premium,West,Pune,S048,Electronics,4,88.9,355.6,Completed,16/07/2026,2026-07-06T23:07:13
T0013735,U001270,Zachary,Sherman,joseking,claudia17@example.org,61.0,Basic,North,Delhi,S046,Books,2,244.18,488.36,,2026-06-16,2026-05-13T10:41:11
T0006118,U001626,Andrew,Moody,johnmoreno,ann72@example.com,37.0,Standard,North,Jaipur,S047,Clothing,5,77.69,388.45,Completed,28-Apr-2026,2025-06-16 23:15:19
T9001598,U003406,Dawn,Berger,matthew01,cwilliams@example.net,28.0,Standard,East,Kolkata,S043,Electronics,5,248.69,1243.45,Cancelled,17/12/2024,2025-11-16 06:46:34
T0012864,U005201,Hunter,Ford,christian79,lopezconnie@example.net,41.0,Standard,South,Chennai,S022,Clothing,4,72.87,291.48,Refunded,10-15-2024,2025-04-22T01:44:00
T0001122,U001603,Mitchell,Mccullough,yburton,jasmine54@example.com,57.0,Standard,West,Mumbai,S053,Groceries,6,136.4,818.4,Completed,01-Jun-2026,2025-03-08 23:58:34
T0014820,U004610,Daniel,Turner,erin35,lisasmith@example.org,28.0,Standard,South,Hyderabad,S055,Groceries,4,100.25,401.0,,19/05/2025,16/05/2025 15:12
T0017731,U001394,Kristi,Haynes,bturner,andrew12@example.org,66.0,Standard,North,Lucknow,S045,Clothing,3,43.79,131.37,Completed,14/04/2026,2026-02-22T06:29:51
T0001494,U000318,Sarah,Ryan,alejandra39,xcompton@example.com,53.0,Premium,North,Lucknow,S012,Groceries,5,111.33,556.65,Completed,31/08/2024,2024-08-05 21:36:48
T0015129,U006176,Peter,Blankenship,umontoya,cooperdavid@example.org,28.0,Standard,East,Kolkata,S030,Groceries,1,106.17,106.17,Completed,25-Mar-2026,2025-08-05T21:36:47
T0016568,U000248,Christopher,Webb,normawatson,jenniferrobles@example.com,16.0,Premium,West,Surat,S007,Electronics,6,46.74,280.44,Cancelled,07/04/2025,2026-01-04 08:51:05
T0006721,U005101,Victoria,Gomez,duane04,kimberly42@example.net,45.0,Standard,North,Chandigarh,S005,Beauty,4,151.32,605.28,Cancelled,05-15-2025,12/07/2025 08:40
T0009786,U004585,Maria,Yoder,johnwong,ojones@example.net,24.0,Premium,East,Kolkata,S057,Beauty,1,267.11,267.11,Completed,2024-11-22,2024-10-31 06:28:24
T0002379,U000734,Matthew,Chambers,mitchell29,kerry49@example.org,39.0,Standard,South,Bangalore,S046,Books,1,41.84,41.84,Refunded,26-May-2025,04/02/2025 10:44
T0013875,U000553,James,Evans,brittany65,,68.0,Premium,West,Mumbai,S010,Groceries,5,51.66,258.3,Completed,2025-05-03,2026-04-28T16:19:01
T0011095,U000937,Lisa,Rios,alyssa06,phillipsalexander@example.net,51.0,Standard,North,Lucknow,S058,Clothing,6,177.74,1066.44,Completed,2026-04-28,2025-04-15T14:57:30
T0008554,U000356,Denise,Patel,lori69,joshua07@example.com,34.0,Standard,South,Hyderabad,S038,Groceries,6,81.94,491.64,Completed,07/12/2024,26/10/2025 20:40
T0003539,U004150,Jennifer,Estrada,samanthamorris,melissastark@example.net,67.0,Standard,East,Patna,S018,Home & Kitchen,1,28.39,28.39,Completed,06/02/2026,2024-08-07T04:07:46
T0012610,U002390,John,Smith,,whitejoseph@example.net,39.0,Premium,South,Chennai,S030,Electronics,3,64.11,192.33,Refunded,10-27-2025,22/09/2025 04:06
T0006448,U000814,Miguel,Parker,edwardsluis,carneyaustin@example.net,31.0,Premium,South,Hyderabad,S017,Books,2,130.39,260.78,,2025-04-05,26/11/2024 07:53
T0003368,U002703,Robert,Elliott,patriciasmith,rcrawford@example.org,26.0,Premium,South,Hyderabad,S045,Groceries,2,70.14,,Completed,2025-04-08,2026-05-16T22:02:14
T0008303,U002296,Blake,Simmons,schneiderpenny,roblesmatthew@example.com,35.0,Standard,East,Bhubaneswar,S021,Electronics,4,131.65,526.6,Completed,2026-05-26,2024-09-28T02:49:11
T9000335,U006888,Michael,Jones,williamsonmary,jbryan@example.com,41.0,Basic,East,Guwahati,S016,Groceries,2,111.75,223.5,,2025-01-27,2025-11-18T15:48:03
T0015453,U005213,Susan,Morales,michaelelliott,shane34@example.com,74.0,Basic,West,Mumbai,S002,Beauty,5,130.83,654.15,Completed,14/10/2024,24/09/2024 00:46
T0011971,U001495,Jose,Smith,kskinner,robersondavid@example.net,37.0,Premium,West,Surat,S053,Beauty,5,147.93,739.65,Completed,2024-09-11,2026-06-28T21:59:23
T0005064,U003761,Samuel,Mcdonald,marciastewart,jamesballard@example.org,57.0,Premium,North,Jaipur,S037,Groceries,6,78.91,473.46,Completed,18/11/2025,10/01/2026 21:06
T0013664,U001789,Charles,Lindsey,cindy11,brittanyowen@example.net,71.0,Premium,West,Pune,S031,Books,4,149.03,596.12,Completed,07/10/2025,2025-12-09T03:31:17
T0015287,U005483,Christina,Howard,erice,danielthornton@example.com,75.0,Premium,West,Surat,S057,Clothing,5,152.27,761.35,Completed,2025-11-09,2025-10-05T23:39:36
T9001647,U000533,Mary,Moore,sylvia88,david37@example.org,52.0,Basic,West,Mumbai,S056,Sports,1,,45.09,Completed,14/08/2025,2025-05-26 02:05:03
T0006424,U000321,Bailey,Lewis,johnlewis,qgonzalez@example.com,42.0,Basic,West,Surat,S048,Books,3,,249.42,Refunded,03-10-2025,2025-11-22T05:11:25
T0010177,U001096,Ryan,Olson,wendylewis,elizabeth19@example.com,49.0,Standard,East,Bhubaneswar,S010,Home & Kitchen,6,295.45,1772.7,Cancelled,04-29-2026,08/07/2026 05:05
T0000541,U000492,Justin,Mcpherson,michaelbryant,christinemartin@example.net,22.0,Premium,North,Lucknow,S051,Books,2,135.65,271.3,Completed,22-Mar-2026,2025-12-06 06:03:12
T0006751,U006853,Kyle,Anderson,wrightsteven,karendavis@example.net,27.0,Premium,West,Ahmedabad,S050,Groceries,4,17.15,68.6,Completed,06/07/2026,06/12/2025 09:45
T0003172,U006494,John,Petty,jordansingh,johnsonwesley@example.org,39.0,Basic,East,Kolkata,S050,Clothing,5,73.91,369.55,Completed,08/05/2026,08/01/2025 10:24
T0008521,U001684,Amy,Hernandez,barrystephenson,grahamlawrence@example.net,37.0,Standard,East,Guwahati,S036,Books,3,238.31,714.93,Refunded,2024-08-02,2026-05-10T15:47:37
T0013029,U005146,Rhonda,Adams,sarah86,amy48@example.com,42.0,Basic,North,Delhi,S060,Home & Kitchen,3,64.4,193.2,Refunded,24/11/2024,2025-04-17T03:19:01
T0005533,U005978,Christina,Ortiz,stevenwalter,brownamanda@example.org,43.0,Premium,West,Ahmedabad,S034,Electronics,1,76.37,76.37,Completed,07/07/2026,2024-11-03T13:12:08
T0013566,U002976,Kathleen,Underwood,kingbrandon,deckerchelsea@example.com,67.0,Standard,North,Jaipur,S025,Clothing,5,61.11,305.55,Completed,28/09/2024,18/04/2025 13:51
T0008435,U006892,Kara,Anthony,berryjennifer,kallen@example.com,47.0,Basic,South,Chennai,S046,Beauty,5,74.99,374.95,Completed,04-07-2025,2024-08-24T23:17:24
T0014852,U005577,Nancy,Garrett,qjohnson,maria43@example.com,64.0,Standard,South,Chennai,S010,Sports,4,152.05,,Cancelled,12-03-2025,20/07/2024 04:29
T0014354,U001858,Nancy,Owens,lharrell,shellysmith@example.com,21.0,Premium,East,Kolkata,S047,Sports,4,172.73,690.92,Completed,2026-04-12,2025-05-05T11:01:54
T0014692,U006867,Pamela,Lindsey,moraleselizabeth,phillipedwards@example.com,16.0,Premium,North,Jaipur,S017,Home & Kitchen,1,20.91,20.91,Completed,03-29-2026,2026-06-27T08:58:06
T0015817,U006615,Wendy,Pennington,gabrielrogers,jonhunt@example.com,60.0,Basic,East,Bhubaneswar,S001,Electronics,2,,134.28,Cancelled,16/07/2025,2025-02-03T06:06:42
T0009704,U001906,Daniel,Campbell,katiequinn,ghampton@example.com,53.0,Basic,East,Bhubaneswar,S043,Books,1,92.94,92.94,Completed,2025-08-12,2025-07-14T13:02:39
T0000048,U006129,Anne,Robinson,jamessmith,johnwells@example.org,34.0,Basic,South,Hyderabad,S020,Home & Kitchen,2,71.92,143.84,Pending,10-Dec-2025,29/01/2026 08:03
T0000003,U005324,Christopher,Davis,helenpeterson,jasongallagher@example.org,16.0,Basic,West,Pune,S056,Home & Kitchen,2,75.41,150.82,Completed,28-Mar-2026,2025-10-02T03:24:43
T0007079,U005433,Nicole,White,cherylyoder,cameronmarisa@example.net,32.0,Basic,East,Guwahati,S021,Groceries,5,,247.5,Completed,29/10/2025,19/06/2025 15:24
T0009386,U006285,Paige,Martinez,ztran,ashleythomas@example.net,27.0,Premium,West,Ahmedabad,S015,Home & Kitchen,5,133.55,667.75,Cancelled,12-04-2024,2026-05-13 11:58:13
T0014174,U006956,Emily,Oliver,joshuajordan,michaelcooke@example.org,37.0,Premium,East,Guwahati,S028,Electronics,4,,431.04,Pending,17/02/2026,2024-12-25 03:30:40
T0010996,U005400,Kevin,Walker,eduardo41,arthur31@example.org,37.0,Premium,North,Jaipur,S031,Groceries,5,135.0,675.0,Completed,31-Jul-2025,2025-07-18 12:42:08
T0017407,U002258,Daniel,Wheeler,amanda18,pagesara@example.org,21.0,Premium,North,Lucknow,S016,Books,6,84.17,505.02,Completed,02-Jul-2026,28/09/2024 14:30
T0001502,U001543,Joseph,Ross,ihill,aaronponce@example.org,48.0,Basic,East,Kolkata,S048,Beauty,5,133.34,666.7,Cancelled,08/12/2025,31/12/2024 15:31
T0010402,U000923,Jill,Brown,ethan31,uwright@example.com,68.0,Basic,South,Chennai,S041,Books,6,111.29,667.74,Completed,08-Dec-2024,2026-03-22T20:25:22
T0005316,U001621,Sandra,Jackson,james48,williamsonanthony@example.org,44.0,Standard,North,Chandigarh,S028,Home & Kitchen,3,53.23,159.69,Completed,23-Nov-2024,2026-05-16T14:08:52
T0014356,U001394,Steve,Rojas,garywilliams,aaron58@example.com,66.0,Standard,South,,S043,Books,4,43.32,,Completed,2025-07-17,2026-06-03T09:12:26
T0012630,U004847,Diane,Chambers,jenkinsjustin,keithvasquez@example.net,46.0,Basic,East,Kolkata,S006,Clothing,6,129.58,777.48,Completed,12-24-2024,2026-03-01 03:20:47
T0017628,U000988,Tara,Moore,christopher77,torresalexa@example.net,59.0,Premium,South,Chennai,S015,Home & Kitchen,4,63.23,252.92,Pending,08-05-2025,2025-07-13 17:12:11
T0016572,U006299,Mark,Collins,sabrina45,brian28@example.net,66.0,Premium,South,Kochi,S014,Groceries,1,51.7,51.7,Completed,2026-07-05,2024-10-22 19:37:46
T0014198,U000525,Dawn,Jones,brownchristopher,meredithchoi@example.com,53.0,Standard,South,Bangalore,S059,Books,1,39.65,39.65,Completed,16-Nov-2024,2025-04-26T07:33:29
T9001494,U000377,Jose,Leon,brandi07,wardkevin@example.net,70.0,Standard,East,Patna,S015,Clothing,6,42.22,253.32,Completed,12-17-2024,2026-03-20T08:02:02
T0013151,U003699,Misty,Norton,kpierce,jacobcross@example.org,71.0,Standard,East,Bhubaneswar,S042,Beauty,2,68.09,136.18,Completed,03-Jan-2026,18/10/2024 11:39
T0008566,U000822,Grant,Sharp,ytorres,cindymccoy@example.org,53.0,Basic,South,Hyderabad,S045,Beauty,5,26.96,134.8,Completed,24/12/2025,2026-06-26 22:04:20
T0011814,U000061,Sandra,Cook,nboyd,garzajames@example.net,59.0,Standard,West,Surat,S037,Groceries,1,,87.53,Completed,10-20-2024,11/07/2026 12:33
T0011048,U004951,Julia,Smith,barrerajames,michael12@example.org,31.0,Basic,South,Kochi,S015,Sports,3,97.69,293.07,Completed,04-14-2025,15/04/2026 08:32
T0008188,U003096,John,Conley,wrightlisa,bzimmerman@example.net,42.0,Standard,North,Jaipur,S004,Clothing,6,61.78,370.68,Completed,11-28-2025,2024-09-01T21:53:55
T0005859,U006347,Yvonne,Wilson,uharrison,sleon@example.com,48.0,Basic,North,Delhi,S059,Sports,4,87.29,349.16,Pending,13-Nov-2024,13/08/2025 23:32
T9002165,U000113,Sara,Merritt,vsummers,anthony87@example.com,42.0,Premium,North,Delhi,S014,Beauty,6,94.94,569.64,Completed,21-Dec-2025,2025-03-14 20:12:33
T0007691,U006912,Sherry,Vance,vickiperez,dferguson@example.org,46.0,Premium,West,Pune,S028,Home & Kitchen,2,,169.48,Completed,11-26-2024,12/01/2025 09:41
T0007201,U004443,Timothy,Perez,psimpson,petersonbrittany@example.net,50.0,Basic,South,Hyderabad,S024,Sports,5,81.53,407.65,Completed,27-Jul-2024,2024-12-14T09:07:38
T0005846,U001724,Luis,Donovan,mfriedman,lcollins@example.com,31.0,Standard,West,Mumbai,S010,Home & Kitchen,3,114.13,342.39,Completed,2025-02-01,2025-09-26T00:40:36
T9000454,U001136,Alan,Shea,johnsonkenneth,ilara@example.com,54.0,Standard,West,Mumbai,S060,Beauty,5,176.06,880.3,Refunded,19-Aug-2024,2025-11-06 05:04:27
T0015521,U006934,Yvonne,Moore,hamiltonroberta,caleb11@example.net,24.0,Standard,West,Mumbai,S022,Books,5,50.03,250.15,Completed,17-Nov-2025,2025-07-09T20:40:11
T0016895,U002565,Phillip,Elliott,lawrencele,tfischer@example.com,44.0,Premium,West,Mumbai,S005,Clothing,1,85.89,85.89,Completed,07-14-2026,2025-03-28 21:40:15
T0002417,U004507,Laura,Robertson,wduncan,piercewilliam@example.com,58.0,Basic,West,Ahmedabad,S015,Home & Kitchen,5,166.17,830.85,Pending,10-28-2024,2026-03-25 22:59:29
T0009576,U005747,Brandy,Johnson,johnsonkimberly,zacharycummings@example.org,65.0,Basic,South,Chennai,S022,Books,3,82.33,246.99,Completed,05-04-2026,2025-05-13T15:56:29
T0015931,U005727,Stephanie,Mccullough,dawsonkatrina,davismegan@example.org,33.0,Basic,South,Kochi,S009,Groceries,5,70.8,,Completed,07-30-2024,2024-12-15 04:07:48
T0009401,U001901,Maria,Wade,schmittdanielle,douglastiffany@example.com,39.0,Premium,East,Patna,S020,Books,1,31.14,31.14,Completed,10-Nov-2025,2025-02-07T16:57:11
T0012897,U006968,Linda,Hurst,agarcia,,36.0,Basic,West,Pune,S035,Home & Kitchen,5,119.67,598.35,Completed,12-19-2024,29/12/2024 22:15
T0001198,U001199,Steven,Browning,,anthony61@example.com,48.0,Basic,North,Chandigarh,S011,Clothing,6,23.06,138.36,Completed,01/11/2024,2025-10-18T07:58:40
T0000295,U001367,Kimberly,Lewis,max41,anthony02@example.net,55.0,Premium,West,Ahmedabad,S029,Clothing,1,128.58,128.58,Completed,12-25-2024,2024-12-29 13:44:00
T0008061,U006163,Robert,French,sullivankristen,vwalker@example.net,47.0,Premium,South,Kochi,S018,Electronics,1,44.93,44.93,Completed,05-03-2026,17/07/2026 15:28
T0004715,U003090,Joseph,Rice,luis41,esims@example.net,36.0,Basic,West,Ahmedabad,S048,Clothing,4,271.81,1087.24,Completed,30/07/2024,2024-09-01 13:06:11
T9001807,U003974,Carlos,Guzman,schultzcharles,jacksoncarol@example.com,67.0,Basic,South,Hyderabad,S029,Sports,6,158.19,949.14,Completed,2025-04-06,2025-03-25 20:40:49
T0012446,U002729,Timothy,Powers,benjamin82,gweber@example.com,44.0,Premium,West,Pune,S058,Books,5,12.08,60.4,Completed,11/02/2026,2026-02-19 22:32:51
T0006440,U003635,Ricky,Wood,kerri40,testes@example.com,59.0,Standard,West,Pune,S053,Groceries,6,118.22,709.32,Pending,16-Mar-2025,2024-09-24 19:29:52
T9001641,U003339,Stacy,Mayer,gregorydaniel,russellfelicia@example.org,74.0,Premium,North,,S035,Books,4,101.56,406.24,Cancelled,02/10/2025,2025-04-28T21:26:04
T0015490,U005794,Derrick,Gill,watersstephanie,ugriffin@example.com,36.0,Standard,East,Guwahati,S035,Books,1,92.83,92.83,Completed,12-21-2025,17/01/2026 08:17
T0016178,U001130,Brian,Green,smithsheryl,robert78@example.net,55.0,Premium,West,Pune,S031,Clothing,4,37.36,149.44,Completed,25/06/2025,2025-11-05 01:34:58
T0005628,U006109,Mary,Reyes,gordonchad,elizabeth77@example.com,59.0,Basic,West,Mumbai,S013,Beauty,2,194.27,388.54,Completed,10/10/2024,05/03/2025 21:16
T0009948,U001209,Brianna,Knight,jenniferramirez,kaitlyn24@example.net,16.0,Premium,South,Hyderabad,S056,Sports,1,12.28,12.28,Completed,2025-01-22,2025-04-23 01:59:30
T0012596,U001328,Robert,Walker,dawnortiz,hallpatricia@example.net,42.0,Standard,West,,S051,Sports,6,45.58,273.48,Pending,2026-05-25,05/04/2025 18:17
T9000400,U005712,Leslie,King,ryan11,samuelsmith@example.org,37.0,Basic,South,Chennai,S051,Groceries,5,19.66,98.3,Completed,2025-11-06,08/08/2025 21:28
T0007598,U001184,Heather,Nichols,stacey77,carneystephanie@example.com,65.0,Basic,South,Kochi,S004,Home & Kitchen,1,229.07,229.07,Completed,2025-09-06,15/07/2025 21:42
T0016273,U001063,Adam,Sanders,justinwaters,xharris@example.net,32.0,Standard,North,Chandigarh,S035,Sports,5,76.0,380.0,Completed,30/12/2025,30/08/2025 10:07
T0006848,U002173,Devin,Jones,holly44,qmullins@example.com,67.0,Premium,West,Ahmedabad,S026,Sports,3,109.49,328.47,Refunded,2024-09-10,13/05/2025 19:34
T0007318,U002468,Joseph,Larson,rpatterson,jasmine05@example.org,74.0,Basic,North,Delhi,S022,Sports,6,150.69,904.14,Cancelled,03-Jul-2025,29/05/2026 07:19
T0002891,U006938,Mallory,Turner,scottglover,april87@example.com,71.0,Premium,North,Lucknow,S054,Books,1,123.98,123.98,Completed,2025-10-05,2024-11-18T09:52:47
T0003233,U005690,Bonnie,Ramirez,timothy81,ericlynn@example.com,18.0,Standard,South,Chennai,S060,Groceries,2,150.22,300.44,Completed,24-Jul-2024,11/12/2024 23:54
T0004060,U004940,Hannah,Galloway,julie61,jbenjamin@example.org,25.0,Premium,North,Chandigarh,S008,Home & Kitchen,4,64.2,256.8,Completed,12-03-2025,23/04/2026 02:01
T0013589,U001110,Pamela,Gilbert,susan90,bjohnson@example.net,29.0,Standard,South,Kochi,S056,Electronics,4,56.13,224.52,Cancelled,04-02-2026,2024-12-01 18:12:11
T0004712,U003817,Megan,Patrick,samanthaenglish,scotthinton@example.com,47.0,Basic,South,Kochi,S046,Sports,5,70.78,353.9,Completed,05/06/2025,10/02/2026 09:21
T0000483,U003099,Ashley,Gentry,peter97,jamierich@example.com,74.0,Premium,West,Pune,S056,Electronics,5,99.65,498.25,,24-Feb-2025,2026-06-07 05:14:37
T0000557,U003707,Samantha,Martin,madeline02,nathan76@example.com,54.0,Basic,West,Surat,S019,Electronics,1,53.7,53.7,Completed,23/12/2024,2025-07-20T20:14:40
T0006231,U003538,Jason,Thornton,gonzalezjudith,ndillon@example.com,60.0,Premium,South,Kochi,S023,Books,6,81.5,489.0,Completed,2025-03-12,2025-05-22T02:10:26
T0005864,U001159,Austin,Brown,nwalters,pmiller@example.org,64.0,Standard,West,Ahmedabad,S006,Beauty,3,276.79,830.37,Completed,14/04/2026,2025-05-04 16:13:47
T0001672,U005244,Karen,Blair,lisalynch,robert52@example.com,49.0,Premium,North,Delhi,S030,Home & Kitchen,4,25.26,101.04,Completed,19-Jan-2026,23/01/2026 09:40
T0015744,U000158,Christian,Robles,moorelori,jay22@example.net,53.0,Basic,West,Ahmedabad,S007,Home & Kitchen,1,38.55,38.55,Completed,06/07/2025,2026-03-29 13:42:45
T9001310,U003097,Elizabeth,Palmer,bthompson,ldavidson@example.com,69.0,Standard,East,Patna,S012,Sports,2,32.16,64.32,Refunded,16/05/2025,2025-03-23 02:47:21
T0005098,U001531,Christine,Patterson,kherman,douglasstanley@example.org,48.0,Premium,North,Lucknow,S054,Home & Kitchen,2,88.17,176.34,Completed,06-Apr-2025,11/08/2025 01:50
T0011503,U003187,Linda,Chan,vwoods,omarjohnson@example.net,66.0,Premium,East,Patna,S016,Books,3,67.95,203.85,Completed,07-03-2025,2025-03-20T12:52:26
